uniprot_id,protein_length,molecular_weight,hydrophobic_ratio,charged_ratio,aromatic_ratio,polar_ratio,disorder_prone_ratio,gc_content,has_signal_peptide,transmembrane_domains,domain_count,repeat_count,coiled_coil_count,enzyme_count,has_enzyme_activity,protein_existence_evidence,has_experimental_evidence,go_molecular_function,go_biological_process,go_cellular_component,go_total_count,interpro_domains,pfam_domains,smart_domains,supfam_domains,total_domain_databases,subcellular_location_count,is_membrane_protein,is_nuclear_protein,is_cytoplasmic_protein,is_mitochondrial_protein,is_secreted_protein,keyword_count,has_essential_keywords,has_metabolic_keywords,has_structural_keywords,has_regulatory_keywords,gene_name,species,taxonomy_id,larval_lethal,target_encoded
A0A139WM46,472,51788,0.3622881355932203,0.2648305084745763,0.0572033898305084,0.2648305084745763,0.586864406779661,0.1080508474576271,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,TC032347,Tribolium,7070,other lethal,0
A0A139WL83,421,48827,0.4038004750593824,0.2660332541567696,0.1116389548693586,0.2470308788598574,0.4156769596199525,0.0831353919239905,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,8,False,False,False,False,TC032308,Tribolium,7070,other lethal,0
D6WEU4,679,76049,0.4153166421207658,0.2636229749631811,0.0692194403534609,0.2385861561119293,0.422680412371134,0.0824742268041237,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,TC003293,Tribolium,7070,other lethal,0
D6WEL0,866,99862,0.3995381062355658,0.2840646651270208,0.1096997690531177,0.2344110854503464,0.4515011547344111,0.0819861431870669,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,6,False,False,False,False,TC003172,Tribolium,7070,other lethal,0
D6WCP5,412,47571,0.4441747572815534,0.2985436893203883,0.0995145631067961,0.2184466019417475,0.4150485436893203,0.0388349514563106,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,1,False,False,False,False,TC001375,Tribolium,7070,other lethal,0
D6WBW8,435,48251,0.4206896551724138,0.2022988505747126,0.1057471264367816,0.2896551724137931,0.4137931034482758,0.0873563218390804,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,7,False,False,False,False,TC001316,Tribolium,7070,other lethal,0
D6WBA4,381,45139,0.2257217847769028,0.4776902887139108,0.0577427821522309,0.2598425196850393,0.5695538057742782,0.0367454068241469,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,12,False,False,False,False,TC001256,Tribolium,7070,other lethal,0
D6WAZ0,571,64205,0.4185639229422067,0.297723292469352,0.0753064798598949,0.2101576182136602,0.425569176882662,0.073555166374781,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,4,False,False,False,False,TC000313,Tribolium,7070,other lethal,0
D6WAS3,341,39846,0.4193548387096774,0.3196480938416422,0.0821114369501466,0.2375366568914956,0.407624633431085,0.0234604105571847,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,TC000350,Tribolium,7070,other lethal,0
D6WA49,742,84389,0.38544474393531,0.353099730458221,0.068733153638814,0.2008086253369272,0.4514824797843665,0.0606469002695417,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,6,False,False,False,False,TC001101,Tribolium,7070,other lethal,0
D6WA44,189,21929,0.4021164021164021,0.3227513227513227,0.0899470899470899,0.2539682539682539,0.4391534391534391,0.0211640211640211,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,TC001098,Tribolium,7070,other lethal,0
A0A139WN15,153,17443,0.4509803921568627,0.2679738562091503,0.0784313725490196,0.1895424836601307,0.5555555555555556,0.0915032679738562,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,TC032166,Tribolium,7070,other lethal,0
D6W9Y2,544,59439,0.4319852941176471,0.2647058823529412,0.0588235294117647,0.2113970588235294,0.4742647058823529,0.0919117647058823,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,5,False,False,False,False,TC001073,Tribolium,7070,other lethal,0
D7EJ13,2034,229410,0.415929203539823,0.2630285152409046,0.084070796460177,0.2374631268436578,0.4326450344149459,0.0835791543756145,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,False,False,False,5,False,False,False,False,TC012898,Tribolium,7070,other lethal,0
D2CG02,164,18288,0.3414634146341463,0.3719512195121951,0.0792682926829268,0.1707317073170731,0.5365853658536586,0.1158536585365853,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,3,False,True,True,False,False,8,False,False,False,False,TC005086,Tribolium,7070,other lethal,0
D6W7F7,607,67699,0.4233937397034596,0.2553542009884679,0.0790774299835255,0.243822075782537,0.515650741350906,0.0774299835255354,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,4,False,False,False,False,TC005185,Tribolium,7070,other lethal,0
A0A139WNV8,300,34652,0.2166666666666666,0.4166666666666667,0.0633333333333333,0.2866666666666667,0.66,0.08,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,8,False,False,False,False,TC016051,Tribolium,7070,other lethal,0
D6W6N0,199,23548,0.3668341708542713,0.4271356783919598,0.0452261306532663,0.1608040201005025,0.4522613065326633,0.0452261306532663,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,TC004131,Tribolium,7070,other lethal,0
D6X1C7,497,57107,0.4124748490945674,0.2796780684104628,0.0845070422535211,0.2394366197183098,0.5171026156941649,0.0684104627766599,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,TC012873,Tribolium,7070,other lethal,0
D6X1A1,404,45506,0.4331683168316831,0.3143564356435643,0.0445544554455445,0.1757425742574257,0.4603960396039604,0.0767326732673267,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,True,False,False,9,False,False,False,False,TC011620,Tribolium,7070,other lethal,0
D6X0H2,131,15387,0.3893129770992366,0.2671755725190839,0.1068702290076335,0.2824427480916031,0.4427480916030534,0.0610687022900763,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,TC012801,Tribolium,7070,other lethal,0
A0A139WBN9,300,33166,0.47,0.1966666666666666,0.07,0.2466666666666666,0.4066666666666667,0.0866666666666666,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,9,False,False,False,False,TC034891,Tribolium,7070,other lethal,0
D6WZT8,1169,133657,0.4148845166809238,0.2754491017964072,0.0923866552609067,0.2412318220701454,0.4285714285714285,0.0684345594525235,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,4,False,False,False,False,TC011774,Tribolium,7070,other lethal,0
D6WZR0,347,40105,0.4121037463976945,0.2824207492795389,0.1181556195965417,0.2420749279538905,0.4265129682997118,0.063400576368876,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,True,False,False,False,False,7,False,False,False,False,TC011785,Tribolium,7070,other lethal,0
D6WZI9,467,54388,0.3747323340471092,0.3190578158458244,0.1220556745182012,0.2248394004282655,0.443254817987152,0.0813704496788008,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,8,False,False,False,False,TC012678,Tribolium,7070,yes,1
D6WZI9,467,54388,0.3747323340471092,0.3190578158458244,0.1220556745182012,0.2248394004282655,0.443254817987152,0.0813704496788008,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,8,False,False,False,False,TC012678,Tribolium,7070,other lethal,0
D6X3D9,613,71025,0.3866231647634584,0.2626427406199021,0.1174551386623164,0.2577487765089722,0.4078303425774878,0.0929853181076672,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,TC011905,Tribolium,7070,yes,1
D6X364,453,50618,0.4039735099337748,0.282560706401766,0.0772626931567329,0.2362030905077262,0.4326710816777042,0.0772626931567329,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,3,False,False,False,False,TC012553,Tribolium,7070,yes,1
D6X2V8,619,69967,0.4006462035541195,0.3263327948303716,0.0581583198707592,0.1938610662358643,0.4749596122778675,0.0791599353796446,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,9,False,False,False,False,TC016289,Tribolium,7070,yes,1
D6X2U1,592,65644,0.4864864864864865,0.2398648648648648,0.0608108108108108,0.2179054054054054,0.4712837837837837,0.0557432432432432,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,TC012508,Tribolium,7070,yes,1
D6X2Q1,1235,139011,0.3732793522267206,0.3473684210526316,0.048582995951417,0.2040485829959514,0.4825910931174089,0.0753036437246963,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,TC012484,Tribolium,7070,other lethal,0
D6X2A5,224,25261,0.4017857142857143,0.2901785714285714,0.0714285714285714,0.2633928571428571,0.4732142857142857,0.0446428571428571,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,8,False,False,False,False,TC012037,Tribolium,7070,yes,1
D6X2A5,224,25261,0.4017857142857143,0.2901785714285714,0.0714285714285714,0.2633928571428571,0.4732142857142857,0.0446428571428571,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,8,False,False,False,False,TC012037,Tribolium,7070,other lethal,0
D6X206,295,34593,0.3796610169491525,0.3389830508474576,0.0576271186440678,0.2677966101694915,0.4542372881355932,0.0135593220338983,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,6,False,False,False,False,TC012094,Tribolium,7070,yes,1
D6X206,295,34593,0.3796610169491525,0.3389830508474576,0.0576271186440678,0.2677966101694915,0.4542372881355932,0.0135593220338983,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,6,False,False,False,False,TC012094,Tribolium,7070,other lethal,0
D6X1R2,122,14162,0.3934426229508196,0.2459016393442623,0.1229508196721311,0.2540983606557377,0.4508196721311475,0.1065573770491803,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,True,False,6,False,False,False,False,TC012336,Tribolium,7070,yes,1
A0A139WC30,268,31800,0.5,0.1940298507462686,0.1791044776119403,0.2537313432835821,0.3246268656716418,0.0522388059701492,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,9,False,False,False,False,TC034275,Tribolium,7070,yes,1
D6X161,302,33785,0.3443708609271523,0.3443708609271523,0.0463576158940397,0.2516556291390728,0.5529801324503312,0.0596026490066225,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,4,False,False,False,False,TC001942,Tribolium,7070,yes,1
D6X161,302,33785,0.3443708609271523,0.3443708609271523,0.0463576158940397,0.2516556291390728,0.5529801324503312,0.0596026490066225,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,4,False,False,False,False,TC001942,Tribolium,7070,other lethal,0
D6X120,328,38214,0.3323170731707317,0.399390243902439,0.0670731707317073,0.2195121951219512,0.5274390243902439,0.048780487804878,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,6,False,False,False,False,TC004316,Tribolium,7070,other lethal,0
D6X0P6,249,28402,0.393574297188755,0.2650602409638554,0.072289156626506,0.2690763052208835,0.3895582329317269,0.072289156626506,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,11,False,False,False,False,TC012307,Tribolium,7070,other lethal,0
D6W8W4,123,13727,0.4471544715447154,0.3170731707317073,0.048780487804878,0.1463414634146341,0.4471544715447154,0.089430894308943,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,TC000874,Tribolium,7070,yes,1
D6W8W4,123,13727,0.4471544715447154,0.3170731707317073,0.048780487804878,0.1463414634146341,0.4471544715447154,0.089430894308943,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,TC000874,Tribolium,7070,other lethal,0
D6W8V9,3577,391825,0.3491752865529773,0.2175006989097008,0.0886217500698909,0.2798434442270058,0.4822476935979871,0.1534805703103159,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,True,False,False,False,True,17,False,False,False,False,TC000871,Tribolium,7070,other lethal,0
D6WVA6,286,31903,0.4545454545454545,0.2027972027972027,0.1328671328671328,0.2412587412587412,0.43006993006993,0.1013986013986013,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,True,False,8,False,False,False,False,TC006818,Tribolium,7070,yes,1
D6WVA6,286,31903,0.4545454545454545,0.2027972027972027,0.1328671328671328,0.2412587412587412,0.43006993006993,0.1013986013986013,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,True,False,8,False,False,False,False,TC006818,Tribolium,7070,other lethal,0
D6WV99,199,22343,0.4120603015075377,0.2613065326633166,0.0402010050251256,0.2814070351758794,0.4522613065326633,0.0452261306532663,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,TC006814,Tribolium,7070,yes,1
D6WZ28,781,88906,0.4583866837387964,0.2842509603072983,0.0781049935979513,0.1882202304737516,0.4276568501920614,0.0691421254801536,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,1,False,False,False,False,TC005396,Tribolium,7070,yes,1
D6WYH7,200,22924,0.39,0.305,0.105,0.235,0.475,0.07,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,4,False,False,False,False,TC006690,Tribolium,7070,yes,1
D6WYH7,200,22924,0.39,0.305,0.105,0.235,0.475,0.07,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,4,False,False,False,False,TC006690,Tribolium,7070,other lethal,0
D2A3V8,288,32999,0.3368055555555556,0.3611111111111111,0.0659722222222222,0.2152777777777778,0.4513888888888889,0.0868055555555555,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,False,False,False,9,False,False,False,False,TC015766,Tribolium,7070,other lethal,0
D2A3T2,520,58783,0.4326923076923077,0.2403846153846154,0.1096153846153846,0.2615384615384615,0.3865384615384615,0.0653846153846153,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,5,False,False,False,False,TC015753,Tribolium,7070,yes,1
D2A6H5,1224,136940,0.3880718954248366,0.2826797385620915,0.0482026143790849,0.2696078431372549,0.5531045751633987,0.059640522875817,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,9,False,False,False,False,TC015699,Tribolium,7070,other lethal,0
D2A4N8,196,21646,0.3877551020408163,0.2551020408163265,0.0561224489795918,0.25,0.4795918367346938,0.1071428571428571,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,3,False,False,False,False,TC015397,Tribolium,7070,yes,1
D2A4N8,196,21646,0.3877551020408163,0.2551020408163265,0.0561224489795918,0.25,0.4795918367346938,0.1071428571428571,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,3,False,False,False,False,TC015397,Tribolium,7070,other lethal,0
D6WLJ5,200,23676,0.365,0.425,0.045,0.165,0.465,0.045,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,TC014362,Tribolium,7070,yes,1
D6WLJ5,200,23676,0.365,0.425,0.045,0.165,0.465,0.045,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,TC014362,Tribolium,7070,other lethal,0
A0A139WP68,926,104644,0.3822894168466522,0.2861771058315335,0.0723542116630669,0.2516198704103671,0.4503239740820734,0.079913606911447,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,7,False,False,False,False,TC030884,Tribolium,7070,other lethal,0
D6WMN2,159,18165,0.3647798742138364,0.2893081761006289,0.0817610062893081,0.2955974842767295,0.4465408805031446,0.050314465408805,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,True,False,True,False,False,7,False,False,False,False,TC013212,Tribolium,7070,other lethal,0
D6WZK2,395,46373,0.389873417721519,0.3417721518987341,0.0886075949367088,0.2177215189873417,0.4379746835443038,0.050632911392405,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,8,False,False,False,False,TC012682,Tribolium,7070,yes,1
D6WZK2,395,46373,0.389873417721519,0.3417721518987341,0.0886075949367088,0.2177215189873417,0.4379746835443038,0.050632911392405,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,8,False,False,False,False,TC012682,Tribolium,7070,yes,1
D6WZK2,395,46373,0.389873417721519,0.3417721518987341,0.0886075949367088,0.2177215189873417,0.4379746835443038,0.050632911392405,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,8,False,False,False,False,TC012682,Tribolium,7070,other lethal,0
D6X1Y2,219,25285,0.3835616438356164,0.3333333333333333,0.0958904109589041,0.1735159817351598,0.4840182648401826,0.1095890410958904,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,TC012375,Tribolium,7070,yes,1
D6X1Y2,219,25285,0.3835616438356164,0.3333333333333333,0.0958904109589041,0.1735159817351598,0.4840182648401826,0.1095890410958904,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,TC012375,Tribolium,7070,other lethal,0
D6WZV7,172,19921,0.4476744186046512,0.25,0.0988372093023255,0.2383720930232558,0.4418604651162791,0.063953488372093,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,5,False,False,False,False,TC011762,Tribolium,7070,yes,1
D6WGP4,597,68159,0.423785594639866,0.2646566164154104,0.1038525963149078,0.254606365159129,0.3953098827470687,0.0569514237855946,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,6,False,False,False,False,TC010388,Tribolium,7070,other lethal,0
D6WU92,270,30324,0.4037037037037037,0.2777777777777778,0.0962962962962963,0.2259259259259259,0.4851851851851851,0.0925925925925925,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,7,False,False,False,False,TC009721,Tribolium,7070,other lethal,0
D2A2U3,1118,127648,0.4087656529516995,0.2772808586762075,0.0966010733452593,0.2432915921288014,0.4516994633273703,0.0706618962432916,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,9,False,False,False,False,TC008519,Tribolium,7070,yes,1
G3M3K4,415,46200,0.4289156626506024,0.2313253012048192,0.0891566265060241,0.2602409638554216,0.472289156626506,0.0795180722891566,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,6,False,False,False,False,TC032822,Tribolium,7070,yes,1
A0A139WIU3,4974,543215,0.3839967832730197,0.2426618415761962,0.0745878568556493,0.2913148371531966,0.4887414555689586,0.0820265379975874,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,True,False,False,False,False,13,False,False,False,False,TC032760,Tribolium,7070,yes,1
A0A139WJL0,146,15994,0.3561643835616438,0.2945205479452055,0.0410958904109589,0.3013698630136986,0.5753424657534246,0.047945205479452,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,1,False,False,False,False,TC032825,Tribolium,7070,other lethal,0
D6WWR5,1624,181617,0.3509852216748768,0.3201970443349753,0.0541871921182266,0.2493842364532019,0.5504926108374384,0.0794334975369458,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,TC006425,Tribolium,7070,yes,1
A0A139WPG1,8781,979202,0.377747409178909,0.3154538207493452,0.0734540485138366,0.2269673157954675,0.4876437763352693,0.0798314542762783,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,17,False,False,False,False,TC004721,Tribolium,7070,yes,1
D6WDU3,285,31240,0.4421052631578947,0.2771929824561403,0.0561403508771929,0.1859649122807017,0.4561403508771929,0.0947368421052631,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,True,False,False,2,False,False,False,False,TC002710,Tribolium,7070,yes,1
D6WCR2,519,57406,0.3699421965317919,0.2215799614643545,0.0732177263969171,0.3179190751445087,0.443159922928709,0.0905587668593449,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,7,False,False,False,False,TC001383,Tribolium,7070,yes,1
D6WA64,734,84553,0.3841961852861035,0.2997275204359673,0.0749318801089918,0.2670299727520436,0.4305177111716621,0.0490463215258855,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,TC001107,Tribolium,7070,yes,1
D6WA64,734,84553,0.3841961852861035,0.2997275204359673,0.0749318801089918,0.2670299727520436,0.4305177111716621,0.0490463215258855,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,TC001107,Tribolium,7070,yes,1
D6W8K1,343,40049,0.314868804664723,0.4052478134110787,0.0612244897959183,0.2419825072886297,0.478134110787172,0.0379008746355685,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,1,False,False,False,False,TC000746,Tribolium,7070,yes,1
D6WBV2,450,46756,0.4,0.1777777777777777,0.0311111111111111,0.2888888888888888,0.5311111111111111,0.1333333333333333,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,TC000237,Tribolium,7070,yes,1
D7EJQ7,552,58913,0.427536231884058,0.2101449275362318,0.0344202898550724,0.2844202898550724,0.5126811594202898,0.0778985507246376,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,5,False,False,False,False,TC001888,Tribolium,7070,yes,1
A0A139WAV8,1554,178562,0.3416988416988417,0.2985842985842986,0.0894465894465894,0.305019305019305,0.5218790218790219,0.0546975546975547,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,True,False,False,False,False,7,False,False,False,False,TC002065,Tribolium,7070,yes,1
D7EIL0,422,48440,0.4194312796208531,0.2725118483412322,0.0995260663507109,0.2464454976303317,0.4194312796208531,0.0616113744075829,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,True,False,True,False,False,7,False,False,False,False,TC001437,Tribolium,7070,other lethal,0
A0A139WK08,20792,2363371,0.3581666025394383,0.3841381300500192,0.042660638707195,0.2128703347441323,0.4820123124278568,0.0448249326664101,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,True,False,False,13,False,False,False,False,TC030701,Tribolium,7070,other lethal,0
D6WU15,301,33767,0.388704318936877,0.2691029900332226,0.0797342192691029,0.2691029900332226,0.4352159468438538,0.0730897009966777,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,4,False,False,False,False,TC030601,Tribolium,7070,other lethal,0
D6WYE6,338,38058,0.3964497041420118,0.3431952662721893,0.0473372781065088,0.2071005917159763,0.4911242603550296,0.0532544378698224,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,3,False,False,False,False,TC030596,Tribolium,7070,other lethal,0
D2A6I0,379,44000,0.4063324538258575,0.2928759894459103,0.1187335092348284,0.2242744063324538,0.4511873350923482,0.0765171503957783,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,7,False,False,False,False,TC030588,Tribolium,7070,other lethal,0
D6WPD0,191,21849,0.387434554973822,0.256544502617801,0.1256544502617801,0.2303664921465968,0.387434554973822,0.1256544502617801,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,TC016345,Tribolium,7070,other lethal,0
D6WPD3,411,46932,0.4160583941605839,0.2895377128953771,0.1021897810218978,0.2238442822384428,0.4209245742092457,0.0705596107055961,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,7,False,False,False,False,TC016342,Tribolium,7070,other lethal,0
D6X4R5,276,31899,0.4927536231884058,0.2536231884057971,0.1159420289855072,0.2028985507246377,0.3768115942028985,0.0507246376811594,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,10,False,False,False,False,TC016200,Tribolium,7070,other lethal,0
D6WYC2,627,72085,0.3955342902711323,0.2807017543859649,0.0701754385964912,0.2791068580542264,0.543859649122807,0.0446570972886762,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,False,True,False,False,7,False,False,False,False,TC015976,Tribolium,7070,other lethal,0
D6WYD1,676,78023,0.400887573964497,0.2707100591715976,0.0946745562130177,0.257396449704142,0.4423076923076923,0.0710059171597633,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,TC015972,Tribolium,7070,other lethal,0
A0A139WFI8,1546,176833,0.4786545924967658,0.222509702457956,0.1203104786545925,0.2309184993531694,0.3635187580853816,0.0679172056921086,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,12,False,False,False,False,TC033612,Tribolium,7070,other lethal,0
D2A481,486,56878,0.3024691358024691,0.3765432098765432,0.0679012345679012,0.2674897119341564,0.4835390946502058,0.0534979423868312,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,5,False,False,False,False,TC015839,Tribolium,7070,other lethal,0
D2A465,258,29479,0.4573643410852713,0.1821705426356589,0.127906976744186,0.2674418604651162,0.2984496124031007,0.0930232558139534,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,4,False,False,False,False,TC015830,Tribolium,7070,yes,1
A0A139WFZ3,617,71671,0.4894651539708265,0.2074554294975688,0.1491085899513776,0.2431118314424635,0.3468395461912479,0.059967585089141,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,4,False,False,False,False,TC033427,Tribolium,7070,yes,1
D2A639,389,43782,0.4190231362467866,0.2930591259640103,0.0976863753213367,0.1979434447300771,0.429305912596401,0.0899742930591259,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,TC015642,Tribolium,7070,other lethal,0
