uniprot_id,protein_length,molecular_weight,hydrophobic_ratio,charged_ratio,aromatic_ratio,polar_ratio,disorder_prone_ratio,gc_content,has_signal_peptide,transmembrane_domains,domain_count,repeat_count,coiled_coil_count,enzyme_count,has_enzyme_activity,protein_existence_evidence,has_experimental_evidence,go_molecular_function,go_biological_process,go_cellular_component,go_total_count,interpro_domains,pfam_domains,smart_domains,supfam_domains,total_domain_databases,subcellular_location_count,is_membrane_protein,is_nuclear_protein,is_cytoplasmic_protein,is_mitochondrial_protein,is_secreted_protein,keyword_count,has_essential_keywords,has_metabolic_keywords,has_structural_keywords,has_regulatory_keywords,gene_name,species,taxonomy_id,larval_lethal,target_encoded
Q9XUW9,158,17813,0.41139240506329117,0.1962025316455696,0.10759493670886076,0.310126582278481,0.4050632911392405,0.08227848101265822,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,WBGene00010262,C_elegans,6239,other lethal,0
Q1ZXS6,709,78371,0.39492242595204513,0.2820874471086037,0.0691114245416079,0.2383638928067701,0.5853314527503526,0.0846262341325811,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,1,False,False,False,False,WBGene00010262,C_elegans,6239,other lethal,0
G5EDN4,221,25228,0.31221719457013575,0.22171945701357465,0.09502262443438914,0.38009049773755654,0.5158371040723982,0.08597285067873303,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,7,False,False,False,False,WBGene00010262,C_elegans,6239,other lethal,0
A5JYX9,316,36141,0.3575949367088608,0.30063291139240506,0.11392405063291139,0.2689873417721519,0.41139240506329117,0.07278481012658228,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,8,False,False,False,False,WBGene00010259,C_elegans,6239,other lethal,0
G5EDK9,453,50165,0.4105960264900662,0.16335540838852097,0.152317880794702,0.31567328918322296,0.47902869757174393,0.11037527593818984,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,WBGene00010259,C_elegans,6239,other lethal,0
Q9XUW9,158,17813,0.41139240506329117,0.1962025316455696,0.10759493670886076,0.310126582278481,0.4050632911392405,0.08227848101265822,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,WBGene00010259,C_elegans,6239,other lethal,0
Q1ZXS6,709,78371,0.39492242595204513,0.2820874471086037,0.0691114245416079,0.2383638928067701,0.5853314527503526,0.0846262341325811,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,1,False,False,False,False,WBGene00010259,C_elegans,6239,other lethal,0
G5EDN4,221,25228,0.31221719457013575,0.22171945701357465,0.09502262443438914,0.38009049773755654,0.5158371040723982,0.08597285067873303,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,7,False,False,False,False,WBGene00010259,C_elegans,6239,other lethal,0
A5JYX9,316,36141,0.3575949367088608,0.30063291139240506,0.11392405063291139,0.2689873417721519,0.41139240506329117,0.07278481012658228,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,8,False,False,False,False,WBGene00001310,C_elegans,6239,other lethal,0
G5EDK9,453,50165,0.4105960264900662,0.16335540838852097,0.152317880794702,0.31567328918322296,0.47902869757174393,0.11037527593818984,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,WBGene00001310,C_elegans,6239,other lethal,0
Q9XUW9,158,17813,0.41139240506329117,0.1962025316455696,0.10759493670886076,0.310126582278481,0.4050632911392405,0.08227848101265822,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,3,False,False,False,False,WBGene00001310,C_elegans,6239,other lethal,0
Q1ZXS6,709,78371,0.39492242595204513,0.2820874471086037,0.0691114245416079,0.2383638928067701,0.5853314527503526,0.0846262341325811,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,1,False,False,False,False,WBGene00001310,C_elegans,6239,other lethal,0
G5EDN4,221,25228,0.31221719457013575,0.22171945701357465,0.09502262443438914,0.38009049773755654,0.5158371040723982,0.08597285067873303,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,7,False,False,False,False,WBGene00001310,C_elegans,6239,other lethal,0
O01658,748,86026,0.3622994652406417,0.35561497326203206,0.08155080213903744,0.22593582887700533,0.49732620320855614,0.05614973262032086,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,11,False,False,False,False,WBGene00020902,C_elegans,6239,other lethal,0
O01659,175,19654,0.3942857142857143,0.24571428571428572,0.06285714285714286,0.2857142857142857,0.4114285714285714,0.07428571428571429,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00020902,C_elegans,6239,other lethal,0
O01660,353,41334,0.43626062322946174,0.24645892351274787,0.1359773371104816,0.26062322946175637,0.40226628895184136,0.056657223796033995,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,6,False,False,False,False,WBGene00020902,C_elegans,6239,other lethal,0
O01661,526,59215,0.39923954372623577,0.2585551330798479,0.06653992395437262,0.27566539923954375,0.5399239543726235,0.06653992395437262,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,12,False,False,False,False,WBGene00020902,C_elegans,6239,other lethal,0
O01658,748,86026,0.3622994652406417,0.35561497326203206,0.08155080213903744,0.22593582887700533,0.49732620320855614,0.05614973262032086,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,11,False,False,False,False,WBGene00020901,C_elegans,6239,other lethal,0
O01659,175,19654,0.3942857142857143,0.24571428571428572,0.06285714285714286,0.2857142857142857,0.4114285714285714,0.07428571428571429,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00020901,C_elegans,6239,other lethal,0
O01660,353,41334,0.43626062322946174,0.24645892351274787,0.1359773371104816,0.26062322946175637,0.40226628895184136,0.056657223796033995,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,6,False,False,False,False,WBGene00020901,C_elegans,6239,other lethal,0
O01661,526,59215,0.39923954372623577,0.2585551330798479,0.06653992395437262,0.27566539923954375,0.5399239543726235,0.06653992395437262,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,12,False,False,False,False,WBGene00020901,C_elegans,6239,other lethal,0
O01658,748,86026,0.3622994652406417,0.35561497326203206,0.08155080213903744,0.22593582887700533,0.49732620320855614,0.05614973262032086,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,11,False,False,False,False,WBGene00020900,C_elegans,6239,other lethal,0
O01659,175,19654,0.3942857142857143,0.24571428571428572,0.06285714285714286,0.2857142857142857,0.4114285714285714,0.07428571428571429,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00020900,C_elegans,6239,other lethal,0
O01660,353,41334,0.43626062322946174,0.24645892351274787,0.1359773371104816,0.26062322946175637,0.40226628895184136,0.056657223796033995,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,6,False,False,False,False,WBGene00020900,C_elegans,6239,other lethal,0
O01661,526,59215,0.39923954372623577,0.2585551330798479,0.06653992395437262,0.27566539923954375,0.5399239543726235,0.06653992395437262,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,12,False,False,False,False,WBGene00020900,C_elegans,6239,other lethal,0
O01658,748,86026,0.3622994652406417,0.35561497326203206,0.08155080213903744,0.22593582887700533,0.49732620320855614,0.05614973262032086,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,11,False,False,False,False,WBGene00000368,C_elegans,6239,other lethal,0
O01659,175,19654,0.3942857142857143,0.24571428571428572,0.06285714285714286,0.2857142857142857,0.4114285714285714,0.07428571428571429,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00000368,C_elegans,6239,other lethal,0
O01660,353,41334,0.43626062322946174,0.24645892351274787,0.1359773371104816,0.26062322946175637,0.40226628895184136,0.056657223796033995,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,6,False,False,False,False,WBGene00000368,C_elegans,6239,other lethal,0
E2JKZ9,50,6012,0.36,0.36,0.12,0.22,0.42,0.06,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00195256,C_elegans,6239,other lethal,0
Q19976,561,65092,0.42245989304812837,0.24598930481283424,0.11942959001782531,0.27807486631016043,0.3689839572192513,0.053475935828877004,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,WBGene00195256,C_elegans,6239,other lethal,0
Q19774,277,29352,0.4223826714801444,0.20577617328519857,0.05415162454873646,0.26353790613718414,0.48014440433212996,0.10830324909747292,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00195256,C_elegans,6239,other lethal,0
Q19777,852,97689,0.4061032863849765,0.27816901408450706,0.09859154929577464,0.2546948356807512,0.4284037558685446,0.06103286384976526,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,10,False,False,False,False,WBGene00195256,C_elegans,6239,other lethal,0
G5EDD7,189,21360,0.3968253968253968,0.2804232804232804,0.0582010582010582,0.2222222222222222,0.4708994708994709,0.10052910052910052,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,3,False,False,False,False,WBGene00195256,C_elegans,6239,other lethal,0
Q19776,384,42614,0.5625,0.11197916666666667,0.13541666666666666,0.2630208333333333,0.3828125,0.0625,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00195256,C_elegans,6239,other lethal,0
Q18477,334,37300,0.44610778443113774,0.26047904191616766,0.08982035928143713,0.20658682634730538,0.4341317365269461,0.08682634730538923,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,7,False,False,False,False,WBGene00195256,C_elegans,6239,other lethal,0
Q18476,1096,125124,0.4352189781021898,0.2281021897810219,0.08394160583941605,0.2791970802919708,0.416970802919708,0.05748175182481752,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,True,False,False,4,False,False,False,False,WBGene00195256,C_elegans,6239,other lethal,0
Q19775,468,51899,0.3995726495726496,0.2948717948717949,0.05982905982905983,0.23076923076923078,0.49572649572649574,0.07478632478632478,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,8,False,False,False,False,WBGene00195256,C_elegans,6239,other lethal,0
Q19975,298,34210,0.5134228187919463,0.17114093959731544,0.1476510067114094,0.28523489932885904,0.33221476510067116,0.030201342281879196,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,4,False,False,False,False,WBGene00195256,C_elegans,6239,other lethal,0
E2JKZ9,50,6012,0.36,0.36,0.12,0.22,0.42,0.06,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00009338,C_elegans,6239,other lethal,0
Q19976,561,65092,0.42245989304812837,0.24598930481283424,0.11942959001782531,0.27807486631016043,0.3689839572192513,0.053475935828877004,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,WBGene00009338,C_elegans,6239,other lethal,0
Q19774,277,29352,0.4223826714801444,0.20577617328519857,0.05415162454873646,0.26353790613718414,0.48014440433212996,0.10830324909747292,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00009338,C_elegans,6239,other lethal,0
Q19777,852,97689,0.4061032863849765,0.27816901408450706,0.09859154929577464,0.2546948356807512,0.4284037558685446,0.06103286384976526,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,10,False,False,False,False,WBGene00009338,C_elegans,6239,other lethal,0
G5EDD7,189,21360,0.3968253968253968,0.2804232804232804,0.0582010582010582,0.2222222222222222,0.4708994708994709,0.10052910052910052,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,3,False,False,False,False,WBGene00009338,C_elegans,6239,other lethal,0
Q19776,384,42614,0.5625,0.11197916666666667,0.13541666666666666,0.2630208333333333,0.3828125,0.0625,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00009338,C_elegans,6239,other lethal,0
Q18477,334,37300,0.44610778443113774,0.26047904191616766,0.08982035928143713,0.20658682634730538,0.4341317365269461,0.08682634730538923,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,7,False,False,False,False,WBGene00009338,C_elegans,6239,other lethal,0
Q18476,1096,125124,0.4352189781021898,0.2281021897810219,0.08394160583941605,0.2791970802919708,0.416970802919708,0.05748175182481752,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,True,False,False,4,False,False,False,False,WBGene00009338,C_elegans,6239,other lethal,0
Q19775,468,51899,0.3995726495726496,0.2948717948717949,0.05982905982905983,0.23076923076923078,0.49572649572649574,0.07478632478632478,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,8,False,False,False,False,WBGene00009338,C_elegans,6239,other lethal,0
Q19975,298,34210,0.5134228187919463,0.17114093959731544,0.1476510067114094,0.28523489932885904,0.33221476510067116,0.030201342281879196,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,4,False,False,False,False,WBGene00009338,C_elegans,6239,other lethal,0
E2JKZ9,50,6012,0.36,0.36,0.12,0.22,0.42,0.06,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00009110,C_elegans,6239,other lethal,0
Q19976,561,65092,0.42245989304812837,0.24598930481283424,0.11942959001782531,0.27807486631016043,0.3689839572192513,0.053475935828877004,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,WBGene00009110,C_elegans,6239,other lethal,0
Q19774,277,29352,0.4223826714801444,0.20577617328519857,0.05415162454873646,0.26353790613718414,0.48014440433212996,0.10830324909747292,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00009110,C_elegans,6239,other lethal,0
Q19777,852,97689,0.4061032863849765,0.27816901408450706,0.09859154929577464,0.2546948356807512,0.4284037558685446,0.06103286384976526,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,10,False,False,False,False,WBGene00009110,C_elegans,6239,other lethal,0
G5EDD7,189,21360,0.3968253968253968,0.2804232804232804,0.0582010582010582,0.2222222222222222,0.4708994708994709,0.10052910052910052,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,3,False,False,False,False,WBGene00009110,C_elegans,6239,other lethal,0
Q19776,384,42614,0.5625,0.11197916666666667,0.13541666666666666,0.2630208333333333,0.3828125,0.0625,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00009110,C_elegans,6239,other lethal,0
Q18477,334,37300,0.44610778443113774,0.26047904191616766,0.08982035928143713,0.20658682634730538,0.4341317365269461,0.08682634730538923,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,7,False,False,False,False,WBGene00009110,C_elegans,6239,other lethal,0
Q18476,1096,125124,0.4352189781021898,0.2281021897810219,0.08394160583941605,0.2791970802919708,0.416970802919708,0.05748175182481752,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,True,False,False,4,False,False,False,False,WBGene00009110,C_elegans,6239,other lethal,0
Q19775,468,51899,0.3995726495726496,0.2948717948717949,0.05982905982905983,0.23076923076923078,0.49572649572649574,0.07478632478632478,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,8,False,False,False,False,WBGene00009110,C_elegans,6239,other lethal,0
Q19975,298,34210,0.5134228187919463,0.17114093959731544,0.1476510067114094,0.28523489932885904,0.33221476510067116,0.030201342281879196,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,4,False,False,False,False,WBGene00009110,C_elegans,6239,other lethal,0
E2JKZ9,50,6012,0.36,0.36,0.12,0.22,0.42,0.06,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00009109,C_elegans,6239,other lethal,0
Q19976,561,65092,0.42245989304812837,0.24598930481283424,0.11942959001782531,0.27807486631016043,0.3689839572192513,0.053475935828877004,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,WBGene00009109,C_elegans,6239,other lethal,0
Q19774,277,29352,0.4223826714801444,0.20577617328519857,0.05415162454873646,0.26353790613718414,0.48014440433212996,0.10830324909747292,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00009109,C_elegans,6239,other lethal,0
Q19777,852,97689,0.4061032863849765,0.27816901408450706,0.09859154929577464,0.2546948356807512,0.4284037558685446,0.06103286384976526,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,10,False,False,False,False,WBGene00009109,C_elegans,6239,other lethal,0
G5EDD7,189,21360,0.3968253968253968,0.2804232804232804,0.0582010582010582,0.2222222222222222,0.4708994708994709,0.10052910052910052,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,3,False,False,False,False,WBGene00009109,C_elegans,6239,other lethal,0
Q19776,384,42614,0.5625,0.11197916666666667,0.13541666666666666,0.2630208333333333,0.3828125,0.0625,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00009109,C_elegans,6239,other lethal,0
Q18477,334,37300,0.44610778443113774,0.26047904191616766,0.08982035928143713,0.20658682634730538,0.4341317365269461,0.08682634730538923,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,7,False,False,False,False,WBGene00009109,C_elegans,6239,other lethal,0
Q18476,1096,125124,0.4352189781021898,0.2281021897810219,0.08394160583941605,0.2791970802919708,0.416970802919708,0.05748175182481752,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,True,False,False,4,False,False,False,False,WBGene00009109,C_elegans,6239,other lethal,0
Q19775,468,51899,0.3995726495726496,0.2948717948717949,0.05982905982905983,0.23076923076923078,0.49572649572649574,0.07478632478632478,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,8,False,False,False,False,WBGene00009109,C_elegans,6239,other lethal,0
Q19975,298,34210,0.5134228187919463,0.17114093959731544,0.1476510067114094,0.28523489932885904,0.33221476510067116,0.030201342281879196,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,4,False,False,False,False,WBGene00009109,C_elegans,6239,other lethal,0
E2JKZ9,50,6012,0.36,0.36,0.12,0.22,0.42,0.06,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00009108,C_elegans,6239,other lethal,0
Q19976,561,65092,0.42245989304812837,0.24598930481283424,0.11942959001782531,0.27807486631016043,0.3689839572192513,0.053475935828877004,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,WBGene00009108,C_elegans,6239,other lethal,0
Q19774,277,29352,0.4223826714801444,0.20577617328519857,0.05415162454873646,0.26353790613718414,0.48014440433212996,0.10830324909747292,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00009108,C_elegans,6239,other lethal,0
Q19777,852,97689,0.4061032863849765,0.27816901408450706,0.09859154929577464,0.2546948356807512,0.4284037558685446,0.06103286384976526,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,10,False,False,False,False,WBGene00009108,C_elegans,6239,other lethal,0
G5EDD7,189,21360,0.3968253968253968,0.2804232804232804,0.0582010582010582,0.2222222222222222,0.4708994708994709,0.10052910052910052,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,3,False,False,False,False,WBGene00009108,C_elegans,6239,other lethal,0
Q19776,384,42614,0.5625,0.11197916666666667,0.13541666666666666,0.2630208333333333,0.3828125,0.0625,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00009108,C_elegans,6239,other lethal,0
Q18477,334,37300,0.44610778443113774,0.26047904191616766,0.08982035928143713,0.20658682634730538,0.4341317365269461,0.08682634730538923,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,7,False,False,False,False,WBGene00009108,C_elegans,6239,other lethal,0
Q18476,1096,125124,0.4352189781021898,0.2281021897810219,0.08394160583941605,0.2791970802919708,0.416970802919708,0.05748175182481752,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,True,False,False,4,False,False,False,False,WBGene00009108,C_elegans,6239,other lethal,0
Q19775,468,51899,0.3995726495726496,0.2948717948717949,0.05982905982905983,0.23076923076923078,0.49572649572649574,0.07478632478632478,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,8,False,False,False,False,WBGene00009108,C_elegans,6239,other lethal,0
Q19975,298,34210,0.5134228187919463,0.17114093959731544,0.1476510067114094,0.28523489932885904,0.33221476510067116,0.030201342281879196,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,4,False,False,False,False,WBGene00009108,C_elegans,6239,other lethal,0
E2JKZ9,50,6012,0.36,0.36,0.12,0.22,0.42,0.06,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00009107,C_elegans,6239,other lethal,0
Q19976,561,65092,0.42245989304812837,0.24598930481283424,0.11942959001782531,0.27807486631016043,0.3689839572192513,0.053475935828877004,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,WBGene00009107,C_elegans,6239,other lethal,0
Q19774,277,29352,0.4223826714801444,0.20577617328519857,0.05415162454873646,0.26353790613718414,0.48014440433212996,0.10830324909747292,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00009107,C_elegans,6239,other lethal,0
Q19777,852,97689,0.4061032863849765,0.27816901408450706,0.09859154929577464,0.2546948356807512,0.4284037558685446,0.06103286384976526,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,10,False,False,False,False,WBGene00009107,C_elegans,6239,other lethal,0
G5EDD7,189,21360,0.3968253968253968,0.2804232804232804,0.0582010582010582,0.2222222222222222,0.4708994708994709,0.10052910052910052,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,3,False,False,False,False,WBGene00009107,C_elegans,6239,other lethal,0
Q19776,384,42614,0.5625,0.11197916666666667,0.13541666666666666,0.2630208333333333,0.3828125,0.0625,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00009107,C_elegans,6239,other lethal,0
Q18477,334,37300,0.44610778443113774,0.26047904191616766,0.08982035928143713,0.20658682634730538,0.4341317365269461,0.08682634730538923,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,7,False,False,False,False,WBGene00009107,C_elegans,6239,other lethal,0
Q18476,1096,125124,0.4352189781021898,0.2281021897810219,0.08394160583941605,0.2791970802919708,0.416970802919708,0.05748175182481752,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,2,False,True,True,False,False,4,False,False,False,False,WBGene00009107,C_elegans,6239,other lethal,0
Q19775,468,51899,0.3995726495726496,0.2948717948717949,0.05982905982905983,0.23076923076923078,0.49572649572649574,0.07478632478632478,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,8,False,False,False,False,WBGene00009107,C_elegans,6239,other lethal,0
Q19975,298,34210,0.5134228187919463,0.17114093959731544,0.1476510067114094,0.28523489932885904,0.33221476510067116,0.030201342281879196,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,4,False,False,False,False,WBGene00009107,C_elegans,6239,other lethal,0
E2JKZ9,50,6012,0.36,0.36,0.12,0.22,0.42,0.06,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,2,False,False,False,False,WBGene00007953,C_elegans,6239,other lethal,0
Q19976,561,65092,0.42245989304812837,0.24598930481283424,0.11942959001782531,0.27807486631016043,0.3689839572192513,0.053475935828877004,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,4,False,False,False,False,WBGene00007953,C_elegans,6239,other lethal,0
Q19774,277,29352,0.4223826714801444,0.20577617328519857,0.05415162454873646,0.26353790613718414,0.48014440433212996,0.10830324909747292,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00007953,C_elegans,6239,other lethal,0
Q19777,852,97689,0.4061032863849765,0.27816901408450706,0.09859154929577464,0.2546948356807512,0.4284037558685446,0.06103286384976526,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,10,False,False,False,False,WBGene00007953,C_elegans,6239,other lethal,0
G5EDD7,189,21360,0.3968253968253968,0.2804232804232804,0.0582010582010582,0.2222222222222222,0.4708994708994709,0.10052910052910052,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,3,False,False,False,False,WBGene00007953,C_elegans,6239,other lethal,0
Q19776,384,42614,0.5625,0.11197916666666667,0.13541666666666666,0.2630208333333333,0.3828125,0.0625,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,5,False,False,False,False,WBGene00007953,C_elegans,6239,other lethal,0
Q18477,334,37300,0.44610778443113774,0.26047904191616766,0.08982035928143713,0.20658682634730538,0.4341317365269461,0.08682634730538923,False,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,7,False,False,False,False,WBGene00007953,C_elegans,6239,other lethal,0
